case_track,case_family,status_group,source_scope,epoch,address,amount_gonka,amount_ngonka,source_file,source_repo_head,note
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,267,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,10930.842081387,10930842081387,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e267_compensation_267.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,267,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,1718.755303707,1718755303707,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e267_compensation_267.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,1023.033686008,1023033686008,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,2384.499296010,2384499296010,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,2339.293587751,2339293587751,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu,2345.402467246,2345402467246,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,7724.067232814,7724067232814,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,3168.472164467,3168472164467,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1c6fwzedfsmpu4jnjekv4cn7mvr7x7fuqd6uqt9,2156.841720182,2156841720182,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1jrgm47v5eg876udmzg6j6glqcsd5x0vk6crpax,6071.818958875,6071818958875,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,268,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,25309.087745610,25309087745610,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,9535.553632242,9535553632242,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,268,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,5885.701763610,5885701763610,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e268_compensation_268.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka10070xwkwv00sulsa7gdfwkgh8w069stkjjf39x,1017.602508283,1017602508283,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka10075dz43h94zhqu5hwdj3nyjay6v8mzwvpxr0s,1017.602508283,1017602508283,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,129.764203031,129764203031,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,1089.182117051,1089182117051,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,1046.485508311,1046485508311,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1007lnkyhdh7aq0vjdcdwcerkdh4yy85rymjdg6,1007.974841606,1007974841606,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1007n977a7uda3pd9m6hftw8xcql0tc20m96myu,1051.090044548,1051090044548,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,269,gonka1007py6y2qfn2vaqrthqhtchkwx64hgzc6w544w,2228.595538500,2228595538500,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,6362.213296331,6362213296331,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,2866.533104368,2866533104368,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,1364.617102838,1364617102838,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,960.673696630,960673696630,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,9742.361488179,9742361488179,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1jrgm47v5eg876udmzg6j6glqcsd5x0vk6crpax,5036.944048606,5036944048606,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,363.758362689,363758362689,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,269,gonka1naxyjmun6kl23htjdujwd6c5z5avgwapsrmfk3,535.800580255,535800580255,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,1262.061523024,1262061523024,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,6399.886774631,6399886774631,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,4850.669628126,4850669628126,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,269,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,1935.161001970,1935161001970,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e269_compensation_269.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,1276.539184982,1276539184982,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,3289.208042743,3289208042743,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,3240.476099926,3240476099926,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,7030.870383824,7030870383824,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,3954.815066569,3954815066569,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka168rtjfkszuhcggg4dfyse4yh7xn9zwfglnkns2,1202.846978772,1202846978772,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,979.393192202,979393192202,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1f0u3y2wneer8zhz3ypw4x54h38cpa0qsy8ts3e,499.205267870,499205267870,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,10319.286037252,10319286037252,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,375.592534874,375592534874,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,6715.103242164,6715103242164,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,18103.322464109,18103322464109,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,551.106767942,551106767942,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,10104.152338480,10104152338480,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,1183.433440577,1183433440577,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1wthc28t25pg63hzvl07rl8e8r6km6hesl6jhsz,4529.297319277,4529297319277,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,2532.080053140,2532080053140,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,270,gonka1yal0ysgzc860zt3y8cds8656tnueusgymftvkw,983.355138772,983355138772,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e270_compensation_270.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,81.378497416,81378497416,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,1132.160499135,1132160499135,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,1621.502253332,1621502253332,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,2028.751663645,2028751663645,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,930.498871767,930498871767,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-06,P3-CAND-06,pending_estimate,included_before_overlap_review,271,gonka16xa2sdc8qe2289nzr4e6vmdyzlke8g8fn8e75s,139.200061369,139200061369,validations/P3-CAND-06-pre-fix-confirmation-accounting/case6_gross_compensation_calculation.csv,local validation package,Gross candidate amount; do not treat as approved payout until policy and overlap review are complete.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka19cjm4c5mt3j3qdr8vhytmm4hef3pnkvkm0x7m2,484.701752152,484701752152,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,4317.700365080,4317700365080,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1kx9mca3xm8u8ypzfuhmxey66u0ufxhs7nm6wc5,164.541611003,164541611003,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1mmlyd5xxu5l68yx8wzclrkxkxvm88mhq5tp5s0,414.744798233,414744798233,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1q5xt54wncgzk7dxv9x64uln68455g83wu9tugg,1890.622371980,1890622371980,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1qa90tgczc0k5dvk4l5nvlf5y6phgm6mg22sfjv,8158.908212398,8158908212398,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,249.489340761,249489340761,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1uhqpup9fev3zahlx6n326lp0krznc6usjtx6lu,4048.937169668,4048937169668,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1wt8sr9jxzpec65j7zkxsgh6edk3m6r8nlf5za4,1480.874499026,1480874499026,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1wvv656pt2d8x2khcvytqeessck5uzjnxzsa8f6,1044.357383502,1044357383502,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,271,gonka1zktn8j65wlys8a8e38hqhf4y3x6m4x04zskkrx,372.984779822,372984779822,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e271_compensation_271.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka10079cnl3nuh2k82mhkm04dj0slhtw9kmjewwau,5700.549989479,5700549989479,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka1007dchuqgdnute4qam70kmn56j2vfw38mhyrqv,7287.485958471,7287485958471,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka1007g0ut3u4wjkay9hegqfev4pj90qgexwskmcw,7238.152949000,7238152949000,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka10mmdjau4dnj8krs7sh7t7635ttnmq9u3vqgz09,1236.430111492,1236430111492,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P4-GroupCap-source,P4-CAND-01,disputed_not_aggregate,groupcap_source_topup_model,272,gonka14ljarev2nlzu4ej50vx7ylj2rvg4n20fnq2ysc,899.723697202,899723697202,validations/P4-CAND-01-kimi-restitution/source_cache/votkon_e272_compensation_272.csv,votkon/gonka-kimi-restitution@5462c55,P4 GroupCap source top-up model; committee must choose/reject model before payout.
P3-CAND-01-confirmed,P3-CAND-01,pending_estimate,confirmed_six,272,gonka15munkmx6x7k6rqqeexjet4556p7at39ks9qgr5,4064.625997098,4064625997098,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
P3-CAND-01-manual-review,P3-CAND-01,pending_estimate,manual_review_not_in_confirmed_total,272,gonka16xa2sdc8qe2289nzr4e6vmdyzlke8g8fn8e75s,69.342202123,69342202123,/private/tmp/grc-p3-cand01-check/artifacts/epoch_272_reported_and_claimed_zero_reward.csv,huxuxuya/grc-p3-cand01@d2fe976,Devshard/high miss-rate zero-reward row; manual-review row is not in confirmed-six total.
